order_id,customer_id,order_date,total_amount
899,1484,2024-05-31,37.2
900,1382,2023-04-17,269.56
901,814,2024-02-08,403.68
902,1981,2024-03-11,17.94
903,1733,2025-03-08,371.67
904,1648,2025-10-26,54.02
905,1142,2025-03-18,18.87
906,750,2025-08-05,199.44
907,185,2023-03-03,35.34
908,1620,2023-03-15,825.52
909,809,2023-07-16,293.63
910,29,2023-05-24,294.42
911,542,2022-11-22,190.3
912,1099,2023-11-24,152.91
913,254,2023-02-27,262.78
914,932,2024-01-10,20.88
915,755,2023-08-22,33.42
916,1378,2023-05-12,97.69
917,1534,2024-10-18,157.4
918,1377,2024-04-24,169.32
919,537,2023-05-24,128.27
920,1198,2025-01-02,435.36
921,781,2025-02-24,33.09
922,1685,2024-11-08,128.26
923,1308,2025-01-18,105.54
924,1926,2023-05-25,103.91
925,761,2024-12-03,436.65
926,222,2025-09-19,992.05
927,1383,2025-06-28,561.33
928,479,2024-01-23,85.93
929,966,2023-03-26,705.28
930,52,2024-05-23,479.33
931,1269,2023-04-08,155.88
932,1811,2024-05-18,115.27
933,1932,2023-08-18,144.9
934,1150,2024-07-11,269.95
935,672,2023-09-07,45.61
936,1875,2025-03-13,18.69
937,1250,2023-12-10,56.71
938,454,2022-12-15,291.0
939,1327,2025-07-07,66.47
940,130,2023-03-31,178.9
941,1302,2023-02-23,178.94
942,1688,2023-07-27,79.67
943,951,2023-07-01,262.26
944,1863,2024-05-01,45.73
945,1436,2023-07-24,72.34
946,619,2025-02-05,81.87
947,1330,2025-10-23,24.88
948,837,2025-02-24,115.24
949,239,2023-09-14,974.15
950,287,2024-11-29,35.82
951,93,2025-07-25,126.63
952,1938,2024-05-15,490.94
953,77,2023-01-02,65.65
954,624,2024-04-28,73.97
955,1009,2024-07-13,116.37
956,238,2024-09-18,8.8
957,200,2023-04-26,23.35
958,481,2025-01-21,636.1
959,1818,2024-08-03,127.96
960,1101,2023-10-12,317.31
961,278,2023-08-04,91.44
962,796,2023-09-08,115.03
963,930,2025-07-08,160.12
964,760,2025-08-03,149.64
965,1374,2024-12-06,86.09
966,1945,2025-05-15,204.33
967,1522,2025-11-04,302.62
968,1427,2023-02-28,161.54
969,1938,2023-11-04,231.82
970,1107,2025-09-02,292.92
971,859,2024-12-23,66.06
972,1203,2025-03-31,68.36
973,1521,2024-10-28,258.25
974,1489,2024-07-10,210.74
975,317,2024-03-31,7.32
976,1814,2025-08-11,278.3
977,850,2024-06-12,12.69
978,1342,2023-09-22,46.8
979,203,2023-01-21,88.53
980,1708,2023-01-12,33.85
981,1003,2024-10-20,397.35
982,1261,2023-09-05,27.35
983,836,2022-11-22,14.76
984,1924,2025-04-21,540.54
985,1949,2024-05-22,26.06
986,573,2022-12-13,286.89
987,68,2025-09-14,149.01
988,1414,2024-06-17,79.47
989,759,2025-08-20,312.03
990,445,2024-04-26,33.09
991,909,2024-08-23,196.78
992,911,2022-11-28,222.86
993,1947,2024-03-20,30.09
994,484,2024-11-05,271.55
995,1752,2023-03-29,5.45
996,743,2023-06-13,110.78
997,204,2023-04-15,11.11
998,1405,2025-05-28,259.55
999,753,2025-02-02,19.64
1000,1116,2025-04-07,59.79
1001,1847,2023-05-16,328.54
1002,1321,2025-05-26,402.21
1003,735,2023-06-15,33.93
1004,125,2024-11-21,308.85
1005,816,2024-12-23,386.02
1006,566,2025-03-25,1161.63
1007,389,2025-03-22,684.57
1008,1983,2024-04-29,27.11
1009,251,2023-05-22,476.0
1010,1944,2025-07-14,74.8
1011,1737,2023-01-06,10.47
1012,1688,2025-08-04,557.2
1013,932,2024-03-23,316.87
1014,188,2023-12-04,193.71
1015,1358,2024-03-15,366.89
1016,435,2025-02-28,298.34
1017,1315,2024-09-08,518.03
1018,1310,2024-02-15,467.58
1019,1223,2023-01-16,223.37
1020,1989,2023-05-01,179.01
1021,44,2023-02-10,170.21
1022,104,2024-02-26,148.14
1023,1612,2025-09-14,263.33
1024,684,2023-06-17,931.22
1025,499,2025-11-02,441.55
1026,258,2023-12-23,35.61
1027,1612,2024-06-28,401.77
1028,1157,2023-07-12,228.96
1029,421,2024-01-27,48.26
1030,141,2024-04-28,300.2
1031,1700,2024-08-18,188.54
1032,1568,2023-03-12,100.91
1033,1136,2025-02-18,196.74
1034,425,2024-06-04,82.04
1035,1201,2023-03-13,193.72
1036,443,2024-12-30,409.28
1037,1666,2024-03-10,116.02
1038,1782,2024-02-25,610.73
1039,478,2024-08-10,21.04
1040,673,2022-12-22,40.15
1041,1586,2022-12-27,34.95
1042,303,2024-02-02,158.78
1043,1616,2024-04-09,112.91
1044,1845,2023-08-31,31.22
1045,1221,2023-04-10,21.05
1046,6,2023-06-18,373.72
1047,568,2025-02-09,7.53
1048,1759,2025-06-10,232.23
1049,297,2025-06-05,75.89
1050,267,2023-04-21,101.5
1051,1107,2024-06-02,24.75
1052,514,2023-05-12,6.6
1053,1636,2023-04-13,273.36
1054,358,2024-01-01,139.49
1055,226,2024-04-18,657.86
1056,1354,2024-03-25,122.28
1057,1775,2023-05-28,126.78
1058,53,2023-08-27,133.95
1059,270,2025-04-30,55.44
1060,31,2023-10-12,18.8
1061,734,2025-05-09,312.74
1062,1618,2023-03-19,156.8
1063,1615,2023-11-11,199.23
1064,488,2023-02-01,270.83
1065,1206,2024-01-20,26.86
1066,664,2024-03-14,121.05
1067,33,2025-03-20,67.86
1068,357,2025-03-06,17.76
1069,544,2023-03-20,115.37
1070,108,2025-03-18,997.0
1071,260,2025-05-01,107.64
1072,1520,2025-10-24,59.06
1073,863,2025-03-14,336.87
1074,1078,2024-02-21,117.65
1075,233,2025-03-24,37.68
1076,1528,2025-09-04,38.63
1077,131,2024-02-22,150.33
1078,976,2023-04-22,152.76
1079,919,2024-08-05,253.75
1080,1594,2023-01-19,86.37
1081,742,2024-03-15,61.84
1082,1052,2024-08-30,83.34
1083,1216,2023-04-10,580.62
1084,224,2025-09-04,24.39
1085,926,2024-04-17,36.28
1086,1032,2024-01-08,20.94
1087,454,2023-02-05,28.71
1088,1937,2023-06-17,83.55
1089,1260,2023-03-03,15.42
1090,89,2023-04-12,288.05
1091,1490,2025-05-18,211.56
1092,1605,2022-11-23,157.26
1093,1862,2023-05-01,672.25
1094,1776,2024-11-26,293.77
1095,1350,2023-01-22,64.11
1096,1068,2024-11-14,31.32
1097,618,2024-05-30,266.28
1098,939,2024-08-08,455.44
1099,1318,2025-03-07,42.03
1100,1975,2023-05-02,154.07
1101,64,2024-01-01,16.06
1102,125,2023-07-21,468.52
1103,981,2025-05-22,957.04
1104,1736,2025-04-06,193.87
1105,823,2023-12-06,41.53
1106,874,2023-03-24,50.21
1107,1406,2024-04-18,23.48
1108,222,2023-08-05,72.11
1109,1005,2023-08-31,189.89
1110,1459,2025-08-20,142.46
1111,1864,2025-04-18,544.05
1112,909,2025-11-09,205.32
1113,151,2023-04-27,107.27
1114,1842,2025-07-23,1070.34
1115,166,2022-12-13,163.8
1116,660,2024-11-16,689.28
1117,1246,2023-10-22,458.88
1118,304,2023-06-01,9.45
1119,135,2023-08-07,88.26
1120,259,2025-10-12,84.82
1121,564,2025-01-16,61.87
1122,1279,2023-11-22,1346.88
1123,1297,2024-08-11,109.93
1124,1199,2022-11-25,52.64
1125,1124,2025-10-10,792.41
1126,1459,2025-02-06,48.46
1127,666,2024-01-15,214.35
1128,781,2025-04-30,362.84
1129,1224,2023-09-04,22.95
1130,1087,2024-12-21,106.05
1131,604,2025-03-16,253.33
1132,930,2023-11-21,18.0
1133,1036,2023-02-17,132.93
1134,1240,2024-09-14,125.52
1135,882,2023-10-10,64.52
1136,204,2025-06-26,102.37
1137,1625,2025-09-17,104.37
1138,1438,2024-07-12,51.8
1139,235,2023-09-11,166.29
1140,1747,2025-02-13,82.18
1141,1341,2024-02-14,506.62
1142,1334,2024-05-04,86.52
1143,1798,2023-06-16,583.79
1144,1575,2024-08-06,156.08
1145,1130,2025-05-22,1043.22
1146,1477,2024-08-17,33.0
1147,1773,2025-05-03,9.4
1148,441,2024-02-06,399.97
1149,881,2024-01-09,133.16
1150,925,2023-12-08,143.3
1151,1819,2025-07-01,12.14
1152,468,2023-05-29,188.48
1153,848,2024-08-30,146.23
1154,695,2023-12-18,57.91
1155,1695,2025-08-20,70.36
1156,929,2025-06-14,120.59
1157,817,2024-12-29,38.04
1158,852,2022-11-19,219.2
1159,1495,2023-05-14,229.6
1160,195,2024-08-07,127.87
1161,641,2025-05-22,22.9
1162,875,2023-09-09,81.72
1163,641,2023-12-14,293.1
1164,1363,2025-10-25,69.16
1165,523,2023-06-04,684.43
1166,767,2025-04-30,29.21
1167,1953,2023-08-30,160.33
1168,313,2025-08-08,713.88
1169,1407,2025-05-06,301.97
1170,1891,2023-05-22,356.13
1171,972,2025-09-24,267.72
1172,138,2023-12-08,136.44
1173,187,2023-06-10,189.48
1174,1704,2023-01-18,163.5
1175,175,2023-11-10,90.73
1176,191,2023-12-10,449.38
1177,885,2023-01-28,27.81
1178,198,2023-03-09,783.36
1179,1525,2025-10-14,179.27
1180,1514,2024-07-22,358.84
1181,764,2023-06-11,214.92
1182,1663,2023-10-21,106.78
1183,267,2024-01-20,161.86
1184,1140,2023-05-10,66.3
1185,123,2025-04-27,192.49
1186,1202,2022-11-21,51.54
1187,1960,2025-08-25,173.34
1188,1151,2023-10-09,775.57
1189,1151,2023-05-08,122.28
1190,676,2025-11-02,139.48
1191,1373,2022-12-08,113.86
1192,251,2024-08-20,206.21
1193,842,2023-05-02,9.05
1194,725,2024-04-30,120.0
1195,1790,2023-10-03,20.36
1196,1363,2024-10-11,294.5
1197,1928,2023-06-29,56.8
1198,1537,2023-07-03,166.24
1199,867,2025-08-19,330.71
1200,1778,2023-05-27,399.91
1201,1876,2024-06-11,202.72
1202,1477,2024-04-05,191.92
1203,106,2024-08-16,151.76
1204,1984,2024-06-27,85.7
1205,590,2025-09-06,1116.02
1206,1230,2025-01-31,518.52
1207,640,2025-10-08,112.2
1208,721,2024-01-18,31.32
1209,213,2024-10-05,352.3
1210,1184,2025-09-12,8.75
1211,1040,2023-09-26,22.04
1212,436,2025-07-30,4.81
1213,317,2023-07-01,12.54
1214,1345,2023-10-04,400.34
1215,988,2024-07-13,1255.3
1216,460,2024-05-18,219.11
1217,1736,2023-09-05,158.44
1218,222,2025-09-16,90.33
1219,718,2025-09-10,21.34
1220,1732,2023-11-29,985.62
1221,1140,2024-12-17,36.42
1222,753,2024-12-15,111.28
1223,236,2024-01-16,9566.39
1224,1562,2024-09-26,78.0
1225,571,2023-02-01,54.06
1226,1176,2023-12-13,310.84
1227,464,2022-11-21,24.73
1228,1654,2024-09-20,131.56
1229,879,2024-11-06,184.27
1230,1731,2023-07-21,345.33
1231,1149,2023-02-20,606.03
1232,1996,2023-02-17,230.52
1233,1572,2024-10-29,49.83
1234,1677,2025-02-08,243.62
1235,1274,2024-02-09,347.01
1236,1257,2023-09-29,125.47
1237,1383,2024-08-20,45.85
1238,1317,2023-05-07,201.77
1239,1141,2024-02-06,34.61
1240,54,2023-06-23,119.58
1241,1248,2024-01-31,168.8
1242,1903,2024-01-24,8.19
1243,1348,2023-08-19,499.6
1244,1699,2024-09-09,76.5
1245,1421,2022-12-08,22.22
1246,548,2024-11-21,28.84
1247,60,2025-02-16,180.05
1248,370,2023-02-26,657.36
1249,560,2025-05-16,359.36
1250,1440,2024-10-22,358.72
1251,1562,2024-05-10,14.26
1252,633,2024-03-01,106.02
1253,1888,2025-08-13,429.81
1254,696,2023-10-31,144.0
1255,719,2024-10-15,817.68
1256,13,2023-09-25,87.78
1257,372,2025-10-21,166.54
1258,1782,2024-01-19,163.46
1259,294,2024-11-26,251.61
1260,1160,2024-07-15,267.69
1261,1347,2024-01-09,864.48
1262,821,2023-07-24,762.0
1263,143,2024-12-02,93.68
1264,291,2023-10-25,141.09
1265,1518,2024-09-27,79.2
1266,1297,2023-06-12,59.63
1267,1991,2022-12-13,84.38
1268,63,2023-11-16,492.19
1269,188,2025-08-15,25.03
1270,1529,2024-12-10,34.41
1271,1087,2024-07-06,174.53
1272,441,2023-10-23,119.14
1273,771,2025-03-23,119.56
1274,860,2025-01-16,39.86
1275,930,2025-08-10,225.2
1276,699,2023-06-29,4.03
1277,323,2023-05-06,283.3
1278,758,2024-01-06,88.77
1279,639,2024-06-15,1211.04
1280,1478,2025-02-04,4.94
1281,665,2023-12-17,85.8
1282,1591,2025-10-23,128.36
1283,1929,2023-04-19,68.64
1284,1163,2024-01-13,195.31
1285,1222,2025-09-04,329.44
1286,174,2025-01-27,448.85
1287,1810,2024-03-12,218.59
1288,108,2024-08-05,66.2
1289,319,2022-12-18,37.55
1290,323,2023-02-22,280.72
1291,1546,2025-04-16,73.84
1292,1266,2023-05-02,64.91
1293,102,2023-11-26,73.67
1294,1381,2024-01-30,37.84
1295,168,2023-12-13,34.84
1296,558,2023-12-01,254.94
1297,908,2025-09-20,546.33
1298,1356,2025-03-29,125.0
1299,869,2025-06-27,361.87
1300,995,2025-04-27,1126.12
1301,1244,2025-02-17,11.02
1302,906,2023-08-28,211.3
1303,849,2025-07-18,62.98
1304,560,2024-12-28,347.89
1305,442,2025-02-14,123.22
1306,1547,2022-11-22,27.15
1307,1050,2023-07-06,108.21
1308,234,2022-12-17,200.23
1309,707,2024-04-08,144.15
1310,881,2025-10-23,116.07
1311,228,2025-03-26,33.01
1312,581,2024-08-30,296.66
1313,1389,2025-04-17,248.0
1314,1390,2024-04-30,102.8
1315,1215,2022-11-19,92.74
1316,997,2024-12-03,162.25
1317,1080,2023-09-13,182.68
1318,1367,2023-09-04,191.58
1319,632,2023-05-04,126.43
1320,94,2024-03-06,49.88
1321,452,2024-09-06,70.52
1322,810,2023-12-12,292.12
1323,1228,2025-11-02,144.0
1324,113,2024-01-13,529.76
1325,16,2025-05-15,168.15
1326,419,2023-09-22,44.36
1327,618,2025-07-20,125.2
1328,1937,2024-08-02,166.71
1329,433,2025-09-22,219.36
1330,1572,2025-06-08,333.68
1331,282,2025-04-13,156.26
1332,1566,2025-04-11,444.45
1333,524,2024-05-24,221.05
1334,593,2023-04-15,198.52
1335,672,2024-06-29,298.8
1336,246,2024-11-19,163.22
1337,16,2025-07-14,171.44
1338,1019,2023-09-17,222.67
1339,1530,2023-12-02,17.56
1340,882,2024-04-04,1268.78
1341,360,2023-01-27,599.0
1342,265,2024-04-22,609.93
1343,779,2024-05-24,34.56
1344,1091,2024-11-18,9.56
1345,1442,2023-11-26,69.81
1346,472,2025-02-21,23.35
1347,1025,2024-04-17,146.31
1348,1145,2024-12-22,368.23
1349,1707,2023-11-05,425.63
1350,1369,2024-09-16,135.8
1351,1652,2025-04-08,248.29
1352,726,2022-12-12,86.57
1353,148,2025-10-23,779.32
1354,814,2023-03-15,59.6
1355,1765,2023-04-26,198.74
1356,1520,2025-04-12,528.51
1357,87,2023-06-17,131.48
1358,894,2023-11-11,128.45
1359,39,2024-08-16,238.19
1360,942,2023-01-24,90.26
1361,1887,2023-10-01,113.02
1362,160,2024-11-11,117.67
1363,1766,2024-08-18,1076.85
1364,642,2025-02-25,102.37
1365,1180,2023-03-09,128.08
1366,880,2023-04-25,883.34
1367,1175,2025-10-09,37.34
1368,829,2025-03-18,68.8
1369,1454,2024-10-02,323.39
1370,1312,2023-06-15,16.5
1371,856,2023-10-25,33.01
1372,593,2023-10-16,278.15
1373,236,2023-10-22,305.23
1374,830,2024-06-15,115.14
1375,43,2023-04-16,308.89
1376,1979,2023-01-12,589.29
1377,666,2023-12-20,370.06
1378,352,2022-12-05,110.43
1379,1642,2025-05-17,84.91
1380,1941,2024-08-13,317.86
1381,1266,2023-05-22,16.6
1382,943,2024-01-26,271.92
1383,1704,2025-08-11,361.48
1384,1413,2025-05-19,1256.77
1385,1884,2024-10-15,33.09
1386,742,2023-10-07,113.03
1387,181,2023-04-11,1269.38
1388,895,2024-04-29,183.54
1389,1730,2023-11-19,157.02
1390,217,2025-06-24,180.56
1391,499,2023-05-20,213.53
1392,893,2023-04-11,284.29
1393,1207,2023-12-10,621.35
1394,821,2025-06-03,26.52
1395,1074,2025-02-28,150.42
1396,162,2025-07-21,1508.46
1397,811,2023-11-26,24.75
1398,1783,2023-01-24,219.3
1399,636,2024-11-25,640.6
1400,1528,2025-10-22,106.87
1401,696,2024-01-21,58.68
1402,454,2025-03-06,149.12
1403,683,2023-08-03,169.35
1404,1596,2025-09-03,155.82
1405,345,2025-11-01,216.21
1406,157,2022-11-26,31.31
1407,1046,2024-12-16,581.05
1408,1297,2023-10-19,401.56
1409,234,2024-08-17,106.96
1410,1087,2024-04-13,174.25
1411,1045,2023-04-21,79.69
1412,398,2023-04-03,138.81
1413,1856,2025-01-07,268.1
1414,1590,2025-05-10,261.34
1415,716,2023-11-08,115.8
1416,720,2025-04-29,65.08
1417,1490,2024-01-22,91.05
1418,1963,2022-11-17,71.64
1419,1678,2024-09-10,603.32
1420,1322,2025-11-02,30.07
1421,1670,2024-05-12,287.14
1422,303,2024-05-24,530.08
1423,484,2024-10-19,43.91
1424,211,2025-03-30,145.38
1425,300,2025-11-02,73.79
1426,525,2023-07-30,217.06
1427,405,2022-12-28,166.92
1428,356,2023-04-17,315.09
1429,1234,2025-07-18,1250.01
1430,314,2025-04-23,129.07
1431,1557,2022-12-20,17.13
1432,1555,2025-09-18,9.16
1433,1343,2024-01-18,398.74
1434,155,2023-09-12,19.44
1435,363,2023-08-11,130.26
1436,1949,2023-07-18,54.44
1437,1583,2023-11-15,108.72
1438,1287,2023-01-26,333.85
1439,1012,2023-08-22,449.24
1440,951,2023-09-17,159.76
1441,1546,2023-10-07,225.75
1442,1155,2023-09-20,22.44
1443,1557,2023-06-11,250.74
1444,1187,2024-02-18,320.61
1445,920,2024-11-01,43.5
1446,1395,2023-02-20,12.7
1447,1893,2025-09-09,6.88
1448,1807,2024-10-15,266.21
1449,1157,2023-11-02,123.77
1450,1317,2025-07-05,24.54
1451,1302,2023-06-13,67.16
1452,1280,2023-01-04,279.39
1453,662,2023-05-19,240.96
1454,1770,2023-09-30,26.49
1455,1989,2024-06-08,191.38
1456,1285,2025-07-18,239.04
1457,648,2024-02-25,17.06
1458,310,2025-10-18,21.2
1459,901,2024-09-17,33.25
1460,140,2023-07-14,471.74
1461,961,2025-10-20,51.78
1462,906,2023-02-23,32.59
1463,1294,2023-07-22,489.7
1464,621,2024-11-21,767.63
1465,1631,2024-06-26,81.45
1466,563,2022-11-28,533.52
1467,1212,2023-08-10,277.33
1468,116,2024-06-20,233.88
1469,721,2023-01-10,319.07
1470,1040,2025-02-22,62.15
1471,152,2023-08-16,67.27
1472,636,2025-10-15,751.55
1473,946,2024-08-31,80.32
1474,926,2023-05-04,67.16
1475,78,2023-03-28,41.5
1476,117,2023-07-19,4.41
1477,756,2023-10-11,654.93
1478,1704,2023-03-10,229.2
1479,588,2023-07-13,49.16
1480,158,2024-08-22,106.62
1481,1321,2023-05-04,191.94
1482,1770,2024-09-22,219.75
1483,1752,2023-11-08,99.31
1484,185,2025-11-07,35.61
1485,1260,2023-08-02,152.49
1486,1217,2024-01-04,825.56
1487,1039,2025-02-02,221.94
1488,788,2025-03-28,55.0
1489,948,2025-10-03,625.32
1490,1189,2025-02-18,52.42
1491,1136,2025-05-24,105.53
1492,1955,2025-05-14,283.98
1493,1622,2024-04-12,19.82
1494,1514,2024-10-20,230.81
1495,1835,2023-07-19,22.56
1496,85,2025-05-28,134.7
1497,922,2025-02-21,324.42
1498,1862,2025-09-08,207.69
1499,1659,2025-04-16,180.81
1500,1171,2023-10-17,67.84
1501,1335,2024-10-14,96.78
1502,386,2024-09-07,82.91
1503,659,2023-08-11,251.38
1504,1240,2025-06-23,101.67
1505,975,2024-10-08,432.46
1506,1027,2024-01-24,268.81
1507,309,2024-03-21,609.9
1508,1962,2023-12-26,557.97
1509,127,2025-06-15,107.51
1510,923,2023-10-15,202.26
1511,212,2022-12-18,546.93
1512,1661,2023-09-17,947.12
1513,1842,2024-08-08,291.55
1514,1715,2024-02-19,452.12
1515,704,2024-06-22,192.85
1516,1463,2025-02-25,349.08
1517,173,2024-11-08,26.86
1518,1034,2023-04-07,213.91
1519,1324,2025-05-08,81.84
1520,354,2023-05-15,49.28
1521,81,2025-10-30,31.44
1522,508,2023-06-01,45.17
1523,1450,2023-02-08,3.78
1524,897,2023-11-08,504.61
1525,900,2025-11-08,3018.16
1526,1074,2025-02-22,401.62
1527,1071,2023-05-11,36.48
1528,1249,2025-04-05,546.67
1529,326,2024-11-30,375.73
1530,746,2024-07-22,190.2
1531,764,2025-08-22,77.96
1532,1880,2025-05-07,517.54
1533,580,2023-06-15,37.92
1534,794,2023-02-07,51.57
1535,838,2025-01-29,102.19
1536,1587,2023-08-23,112.12
1537,693,2025-03-03,228.12
1538,1391,2023-11-12,461.67
1539,1225,2023-06-01,333.95
1540,108,2023-11-25,142.58
1541,1617,2023-02-03,126.36
1542,1293,2025-01-14,97.63
1543,1326,2025-06-16,240.27
1544,686,2025-03-10,50.26
1545,135,2023-03-12,382.36
1546,676,2023-11-27,102.42
1547,194,2025-03-03,257.32
1548,1143,2025-03-23,372.5
1549,1390,2023-03-26,215.11
1550,792,2024-04-26,105.82
1551,582,2025-02-09,63.9
1552,517,2025-03-01,67.72
1553,1483,2023-04-11,401.31
1554,1745,2023-12-25,145.5
1555,1345,2023-12-27,113.46
1556,1976,2024-04-15,148.14
1557,1857,2025-03-18,214.43
1558,1235,2023-06-16,288.25
1559,1789,2023-08-20,81.84
1560,308,2023-01-24,23.3
1561,683,2024-09-11,324.83
1562,167,2024-12-17,132.02
1563,1194,2023-10-01,656.54
1564,1360,2023-06-22,49.47
1565,290,2023-10-25,450.13
1566,1878,2025-11-06,145.31
1567,717,2025-08-01,278.85
1568,636,2023-04-04,288.42
1569,1982,2025-01-29,192.9
1570,1344,2023-07-04,144.28
1571,1431,2025-07-14,799.0
1572,1357,2024-10-04,121.7
1573,803,2023-03-07,169.83
1574,265,2024-09-02,292.43
1575,1219,2025-07-28,147.27
1576,1452,2025-03-15,137.19
1577,1922,2023-03-21,403.11
1578,174,2024-03-30,35.79
1579,635,2024-11-01,12.2
1580,1145,2023-07-30,77.79
1581,772,2025-10-10,48.66
1582,1318,2024-01-20,1097.42
1583,1622,2024-04-24,195.96
1584,673,2023-01-02,22.04
1585,1666,2023-01-07,89.12
1586,262,2022-12-04,21.49
1587,1373,2022-12-29,817.68
1588,1440,2025-09-14,221.77
1589,1698,2025-10-25,52.28
1590,1940,2022-12-24,91.4
1591,1514,2023-01-03,69.87
1592,1404,2023-03-26,91.05
1593,1869,2024-03-31,76.24
1594,1079,2023-07-31,108.26
1595,192,2025-08-02,240.09
1596,1324,2025-05-15,129.77
1597,1374,2023-03-22,65.86
1598,868,2023-03-25,494.22
1599,1042,2025-10-20,78.78
1600,742,2023-09-08,470.68
1601,38,2024-12-02,312.73
1602,743,2023-04-18,101.49
1603,633,2024-09-28,202.76
1604,370,2025-03-03,121.46
1605,1948,2025-08-18,354.68
1606,439,2024-06-16,317.13
1607,700,2023-02-13,346.31
1608,1941,2025-07-23,113.8
1609,1570,2025-06-13,160.29
1610,996,2022-12-27,277.73
1611,394,2023-07-07,580.45
1612,464,2024-05-18,31.41
1613,282,2024-03-16,83.55
1614,318,2024-06-27,170.07
1615,159,2025-09-26,75.37
1616,606,2023-05-14,99.8
1617,1730,2025-01-07,232.74
1618,1615,2025-08-15,301.74
1619,208,2024-02-10,55.42
1620,1040,2024-02-13,61.99
1621,1579,2023-12-27,295.21
1622,1106,2023-07-22,108.57
1623,1711,2023-03-29,436.54
1624,1513,2025-03-13,233.97
1625,1810,2023-07-04,62.44
1626,1079,2025-06-06,170.18
1627,78,2025-09-19,23.25
1628,1356,2025-04-30,114.82
1629,690,2025-03-04,198.08
1630,1795,2024-11-26,78.79
1631,1570,2024-02-06,133.02
1632,1266,2024-12-18,116.34
1633,269,2025-02-05,28.79
1634,1224,2023-03-15,37.74
1635,772,2023-07-08,18.1
1636,316,2023-08-16,137.25
1637,333,2024-02-08,33.09
1638,371,2025-01-03,118.43
1639,1703,2025-07-09,68.54
1640,1419,2023-01-21,115.76
1641,1580,2024-03-18,60.81
1642,1280,2024-06-28,240.72
1643,1657,2024-11-14,155.42
1644,1849,2023-01-18,144.82
1645,340,2025-01-12,137.0
1646,1477,2024-09-22,45.69
1647,897,2024-11-11,82.3
1648,90,2022-12-27,166.66
1649,842,2023-01-24,26.01
1650,747,2025-06-04,310.16
1651,1386,2023-01-31,82.56
1652,1474,2022-11-21,77.53
1653,487,2025-09-10,75.99
1654,1986,2023-12-27,489.96
1655,910,2023-12-03,118.94
1656,1251,2024-06-26,13.4
1657,584,2024-05-06,52.17
1658,1541,2025-08-02,901.84
1659,1534,2024-04-30,18.0
1660,1606,2023-04-03,392.07
1661,920,2024-05-31,10.35
1662,480,2025-01-26,111.72
1663,1094,2024-01-18,480.35
1664,490,2025-02-17,193.79
1665,634,2023-07-07,303.53
1666,1978,2024-08-07,185.2
1667,1657,2024-06-25,133.01
1668,1607,2025-04-09,418.22
1669,961,2023-05-26,329.94
1670,1852,2023-11-18,245.86
1671,1711,2024-08-19,125.99
1672,398,2023-07-06,480.12
1673,754,2024-01-09,54.59
1674,1390,2025-01-19,135.8
1675,1940,2023-11-05,14.43
1676,1169,2024-03-30,516.53
1677,903,2024-06-13,109.83
1678,946,2025-09-09,86.19
1679,1576,2023-02-01,592.53
1680,578,2024-06-07,180.02
1681,1594,2024-03-12,120.58
1682,783,2023-08-08,254.16
1683,1030,2025-05-01,107.9
1684,1081,2024-06-22,20.36
1685,858,2023-01-21,24.22
1686,1979,2025-03-24,2089.04
1687,332,2023-01-17,238.08
1688,1673,2025-07-14,85.93
1689,409,2024-11-15,47.23
1690,1641,2023-02-07,20.51
1691,1239,2024-08-09,113.46
1692,284,2023-10-05,1432.58
1693,1788,2023-11-25,57.2
1694,513,2024-08-15,57.96
1695,107,2025-06-09,1019.83
1696,1314,2025-06-28,76.26
1697,985,2025-04-02,40.7
1698,1791,2024-10-31,119.99
1699,761,2025-07-04,25.22
1700,1136,2024-05-21,92.11
1701,1914,2022-12-13,246.13
1702,211,2025-07-13,316.39
1703,1457,2025-08-01,265.76
1704,1733,2025-02-10,945.84
1705,1057,2023-08-31,65.38
1706,1744,2023-05-31,609.27
1707,256,2023-02-25,113.1
1708,584,2023-02-19,61.53
1709,172,2024-01-07,30.09
1710,1563,2023-01-28,51.43
1711,329,2023-05-26,497.99
1712,559,2024-07-17,208.63
1713,921,2023-12-14,303.11
1714,1855,2025-02-15,167.93
1715,1052,2023-05-29,23.55
1716,302,2025-03-29,96.75
1717,1702,2025-02-16,369.24
1718,896,2022-11-24,140.63
1719,188,2023-12-28,229.68
1720,1939,2025-07-15,87.87
1721,1865,2023-12-23,17.04
1722,455,2025-08-13,26.75
1723,1673,2023-08-19,45.0
1724,924,2025-03-16,173.0
1725,1812,2024-11-21,53.85
1726,716,2024-12-30,49.59
1727,1906,2023-12-08,37.9
1728,55,2025-01-26,257.93
1729,850,2023-09-14,66.96
1730,110,2024-06-26,443.74
1731,812,2023-09-04,190.8
1732,1029,2025-02-14,51.6
1733,766,2025-08-19,13.2
1734,483,2023-02-24,152.13
1735,791,2024-07-29,76.86
1736,168,2024-01-07,137.02
1737,768,2023-11-28,684.52
1738,460,2023-07-15,60.98
1739,58,2025-09-27,42.9
1740,653,2023-02-26,102.36
1741,1907,2023-06-24,114.45
1742,203,2025-11-03,23.92
1743,1719,2024-07-30,94.25
1744,1464,2025-07-05,211.4
1745,1332,2025-10-05,88.32
1746,687,2024-02-18,333.95
1747,1621,2023-08-09,459.3
1748,300,2025-02-04,78.01
1749,282,2025-04-22,133.71
1750,79,2025-08-15,122.87
